protected_area_id,land_name,land_type,distance_km,main_id,source_id
555569730,08551R026 Biological Refuge,Refuge biologique,39.733,QC-MAIN-b86f7d07,https://www.protectedplanet.net
555569731,08562R003 Biological Refuge,Refuge biologique,32.894,ON-MAIN-aeafbb59,https://www.protectedplanet.net
555569732,08652R024 Biological Refuge,Refuge biologique,36.438,QC-MAIN-d29e0839,https://www.protectedplanet.net
555569734,09451R046 Biological Refuge,Refuge biologique,48.194,QC-MAIN-e25eed27,https://www.protectedplanet.net
555569734,09451R046 Biological Refuge,Refuge biologique,24.539,QC-MAIN-8d6616b4,https://www.protectedplanet.net
555569743,06452R021 Biological Refuge,Refuge biologique,25.996,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569744,06252R011 Biological Refuge,Refuge biologique,44.018,QC-MAIN-d6748d40,https://www.protectedplanet.net
555569746,06252R029 Biological Refuge,Refuge biologique,35.895,QC-MAIN-d6748d40,https://www.protectedplanet.net
555569748,07251R031 Biological Refuge,Refuge biologique,22.676,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569762,02751R025 Biological Refuge,Refuge biologique,47.501,QC-MAIN-288718a6,https://www.protectedplanet.net
555569763,02551R065 Biological Refuge,Refuge biologique,32.668,QC-MAIN-b5937543,https://www.protectedplanet.net
555569763,02551R065 Biological Refuge,Refuge biologique,31.388,QC-MAIN-860bbbfc,https://www.protectedplanet.net
555569763,02551R065 Biological Refuge,Refuge biologique,45.222,QC-MAIN-be473617,https://www.protectedplanet.net
555569768,02661R059 Biological Refuge,Refuge biologique,46.704,QC-MAIN-c4fb59c2,https://www.protectedplanet.net
555569768,02661R059 Biological Refuge,Refuge biologique,45.406,QC-MAIN-d59f82aa,https://www.protectedplanet.net
555569769,02751R034 Biological Refuge,Refuge biologique,44.453,QC-MAIN-288718a6,https://www.protectedplanet.net
555569770,02751R024 Biological Refuge,Refuge biologique,33.549,QC-MAIN-288718a6,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,45.307,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,43.435,QC-MAIN-844dcc47,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,26.228,QC-MAIN-715d4318,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,36.373,QC-MAIN-22426144,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,20.019,QC-MAIN-529c96b4,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,24.178,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555569771,Île-Garth Ecological Reserve,Réserve écologique,35.375,QC-MAIN-0414a373,https://www.protectedplanet.net
555569772,Tourbière-de-Shannon Ecological Reserve,Réserve écologique,37.437,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555569778,Rivière-George Territorial reserve for protected area purposes,Réserve de territoire aux fins d'aire protégée,27.106,QC-MAIN-2587e541,https://www.protectedplanet.net
555569782,Lac Lesage White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,24.555,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569783,Ouareau White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,37.908,QC-MAIN-d6748d40,https://www.protectedplanet.net
555569785,Lac Rita White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,27.721,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555569786,Parc de la Gatineau White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,48.23,ON-MAIN-470b504b,https://www.protectedplanet.net
555569786,Parc de la Gatineau White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,30.327,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555569789,Lac Britannique White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,46.643,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555569789,Lac Britannique White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,35.653,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569789,Lac Britannique White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,46.906,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555569790,lac Saint-Charles White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,40.192,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555569791,Lac Barbotte White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,26.18,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569793,Weir White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,29.191,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555569793,Weir White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,34.052,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569794,Lac Tremblant White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,32.886,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569796,Petit Lac Plat White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,31.24,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569797,Lac Evain White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,33.193,ON-MAIN-74997012,https://www.protectedplanet.net
555569797,Lac Evain White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,23.829,QC-MAIN-30c1828c,https://www.protectedplanet.net
555569798,Sainte-Émilie-de-l'Énergie White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,36.068,QC-MAIN-d6748d40,https://www.protectedplanet.net
555569798,Sainte-Émilie-de-l'Énergie White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,46.812,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555569798,Sainte-Émilie-de-l'Énergie White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,46.709,QC-MAIN-3e146840,https://www.protectedplanet.net
555569798,Sainte-Émilie-de-l'Énergie White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,46.812,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555569798,Sainte-Émilie-de-l'Énergie White-Tailed Deer Yard,Habitat faunique : Aire de confinement du cerf de Virginie,47.468,QC-MAIN-6a26086e,https://www.protectedplanet.net
555569827,Lac Chevrillon Heronry,Habitat faunique : Héronnière,36.973,QC-MAIN-b5937543,https://www.protectedplanet.net
555569827,Lac Chevrillon Heronry,Habitat faunique : Héronnière,40.316,QC-MAIN-860bbbfc,https://www.protectedplanet.net
555569827,Lac Chevrillon Heronry,Habitat faunique : Héronnière,25.761,QC-MAIN-be473617,https://www.protectedplanet.net
555569834,Lac Escalier (parc du Mont-Tremblant) Heronry,Habitat faunique : Héronnière,47.659,QC-MAIN-d6748d40,https://www.protectedplanet.net
555569840,Lac des Quinzes (Île Jumelles)(Ile 2) Heronry,Habitat faunique : Héronnière,40.445,ON-MAIN-6664e89b,https://www.protectedplanet.net
555569847,île Dodens Heronry,Habitat faunique : Héronnière,43.156,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555569848,Lac Matagami Heronry,Habitat faunique : Héronnière,19.575,QC-MAIN-69bb36c1,https://www.protectedplanet.net
555569851,Île du Corrosol Heronry,Habitat faunique : Héronnière,29.362,QC-MAIN-e25eed27,https://www.protectedplanet.net
555569851,Île du Corrosol Heronry,Habitat faunique : Héronnière,7.984,QC-MAIN-8d6616b4,https://www.protectedplanet.net
555569855,Lac Belanger Heronry,Habitat faunique : Héronnière,29.254,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,15.497,QC-MAIN-81a288d0,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,15.898,QC-MAIN-5398dfac,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,26.045,QC-MAIN-649d2873,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,26.121,QC-MAIN-a555d9b9,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,42.517,QC-MAIN-3aa117d8,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,15.726,QC-MAIN-c1c7eb99,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,26.596,QC-MAIN-01c1e81f,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,11.534,QC-MAIN-c0e3a48b,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,15.9,QC-MAIN-92628f16,https://www.protectedplanet.net
555569866,Île Verte (Lac Kenogami) Heronry,Habitat faunique : Héronnière,33.396,QC-MAIN-64595b02,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,36.005,QC-MAIN-81a288d0,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,38.272,QC-MAIN-5398dfac,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,24.922,QC-MAIN-649d2873,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,24.88,QC-MAIN-a555d9b9,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,42.544,QC-MAIN-3aa117d8,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,36.224,QC-MAIN-c1c7eb99,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,36.423,QC-MAIN-92628f16,https://www.protectedplanet.net
555569871,Réservoir Lamothe Heronry,Habitat faunique : Héronnière,45.98,QC-MAIN-64595b02,https://www.protectedplanet.net
555569873,"Lac Duparquet, Île Amik Heronry",Habitat faunique : Héronnière,30.016,QC-MAIN-30c1828c,https://www.protectedplanet.net
555569883,Lac Long Heronry,Habitat faunique : Héronnière,49.288,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555569883,Lac Long Heronry,Habitat faunique : Héronnière,23.139,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569886,lac De L'ile Heronry,Habitat faunique : Héronnière,4.246,QC-MAIN-a2c6775d,https://www.protectedplanet.net
555569892,L'Ancension Heronry,Habitat faunique : Héronnière,44.032,QC-MAIN-649d2873,https://www.protectedplanet.net
555569892,L'Ancension Heronry,Habitat faunique : Héronnière,44.081,QC-MAIN-a555d9b9,https://www.protectedplanet.net
555569892,L'Ancension Heronry,Habitat faunique : Héronnière,19.315,QC-MAIN-3aa117d8,https://www.protectedplanet.net
555569893,Lac Hébécourt Heronry,Habitat faunique : Héronnière,45.901,ON-MAIN-74997012,https://www.protectedplanet.net
555569893,Lac Hébécourt Heronry,Habitat faunique : Héronnière,39.015,QC-MAIN-30c1828c,https://www.protectedplanet.net
555569899,Lac-à-la-Tortue Forest Refuge,Écosystème forestier exceptionnel : Forêt refuge,40.421,ON-MAIN-8b86d975,https://www.protectedplanet.net
555569904,Mont-Martin Forest Refuge,Écosystème forestier exceptionnel : Forêt refuge,48.497,ON-MAIN-8b86d975,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,28.371,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,26.135,QC-MAIN-844dcc47,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,6.115,QC-MAIN-715d4318,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,15.972,QC-MAIN-22426144,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,1.017,QC-MAIN-529c96b4,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,24.282,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555569917,fleuve Saint-Laurent (Battures Tailhandier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,14.875,QC-MAIN-0414a373,https://www.protectedplanet.net
555569919,baie Noire Est section Ouest Muskrat Habitat,Habitat faunique : Habitat du rat musqué,34.184,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555569919,baie Noire Est section Ouest Muskrat Habitat,Habitat faunique : Habitat du rat musqué,45.291,ON-MAIN-470b504b,https://www.protectedplanet.net
555569919,baie Noire Est section Ouest Muskrat Habitat,Habitat faunique : Habitat du rat musqué,45.54,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555569920,Bassin De La Prairie (Ese Lasalle) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,19.054,QC-MAIN-715d4318,https://www.protectedplanet.net
555569920,Bassin De La Prairie (Ese Lasalle) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,21.806,QC-MAIN-22426144,https://www.protectedplanet.net
555569920,Bassin De La Prairie (Ese Lasalle) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,47.009,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555569920,Bassin De La Prairie (Ese Lasalle) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,22.632,QC-MAIN-529c96b4,https://www.protectedplanet.net
555569920,Bassin De La Prairie (Ese Lasalle) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,7.629,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555569920,Bassin De La Prairie (Ese Lasalle) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,21.592,QC-MAIN-0414a373,https://www.protectedplanet.net
555569921,Saint-Siméon de Bonaventure 190902 Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,46.343,NB-MAIN-0c5b40d8,https://www.protectedplanet.net
555569923,"Hull, Aylmer, Pont Champlain Rapides Chaud Water Fowl Gathering Area",Habitat faunique : Aire de concentration d'oiseaux aquatiques,19.241,ON-MAIN-470b504b,https://www.protectedplanet.net
555569923,"Hull, Aylmer, Pont Champlain Rapides Chaud Water Fowl Gathering Area",Habitat faunique : Aire de concentration d'oiseaux aquatiques,3.293,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,48.034,QC-MAIN-844dcc47,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,27.612,QC-MAIN-715d4318,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,37.315,QC-MAIN-22426144,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,48.815,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,22.488,QC-MAIN-529c96b4,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,20.679,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555569925,rivière des Mille Îles - Île Morris Muskrat Habitat,Habitat faunique : Habitat du rat musqué,36.397,QC-MAIN-0414a373,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,31.481,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,29.742,QC-MAIN-844dcc47,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,21.41,QC-MAIN-715d4318,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,12.979,QC-MAIN-22426144,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,27.244,QC-MAIN-529c96b4,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,40.985,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555569927,"Piémont-du-Mont-Saint-Hilaire (Sec. CNQ / Par. Cardinal, Falaise de Dieppe) Nature Reserve",Réserve naturelle reconnue,13.515,QC-MAIN-0414a373,https://www.protectedplanet.net
555593100,Angle Hill Lake,Protected Natural Area,17.992,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593100,Angle Hill Lake,Protected Natural Area,16.017,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593100,Angle Hill Lake,Protected Natural Area,30.091,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593101,Ayers Lake Stream,Protected Natural Area,24.227,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593101,Ayers Lake Stream,Protected Natural Area,23.289,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593101,Ayers Lake Stream,Protected Natural Area,28.167,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593106,Becaguimec Stream,Protected Natural Area,28.725,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593106,Becaguimec Stream,Protected Natural Area,24.433,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593106,Becaguimec Stream,Protected Natural Area,25.458,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593108,Belleville,Protected Natural Area,6.146,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593108,Belleville,Protected Natural Area,6.926,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593112,Big Falls,Protected Natural Area,35.999,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593112,Big Falls,Protected Natural Area,39.266,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593118,Boland Brook,Protected Natural Area,43.578,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593124,Carr Falls Brook,Protected Natural Area,22.873,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593124,Carr Falls Brook,Protected Natural Area,23.293,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593124,Carr Falls Brook,Protected Natural Area,32.771,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593131,Dead Creek,Protected Natural Area,32.124,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593131,Dead Creek,Protected Natural Area,37.176,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593132,Demerchant Brook,Protected Natural Area,49.685,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593137,East Cloverdale,Protected Natural Area,26.138,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593137,East Cloverdale,Protected Natural Area,23.03,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593137,East Cloverdale,Protected Natural Area,21.934,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593139,Estey Wetlands,Protected Natural Area,36.245,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593139,Estey Wetlands,Protected Natural Area,40.56,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593141,First Eel Lake,Protected Natural Area,36.674,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593141,First Eel Lake,Protected Natural Area,41.825,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593144,Golden Ridge,Protected Natural Area,36.911,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593144,Golden Ridge,Protected Natural Area,32.261,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593144,Golden Ridge,Protected Natural Area,21.313,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593147,Green Island,Protected Natural Area,31.353,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593147,Green Island,Protected Natural Area,26.188,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593147,Green Island,Protected Natural Area,44.405,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593149,Greer Creek,Protected Natural Area,22.835,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593149,Greer Creek,Protected Natural Area,26.57,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593151,Halls Shed Lake,Protected Natural Area,46.041,NB-MAIN-0c5b40d8,https://www.protectedplanet.net
555593151,Halls Shed Lake,Protected Natural Area,39.625,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593152,Hay Brook,Protected Natural Area,35.2,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593152,Hay Brook,Protected Natural Area,40.42,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593154,Indian Brook,Protected Natural Area,48.292,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593157,Lakeville,Protected Natural Area,18.323,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593157,Lakeville,Protected Natural Area,13.55,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593157,Lakeville,Protected Natural Area,48.337,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593166,Maxwell,Protected Natural Area,26.688,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593166,Maxwell,Protected Natural Area,31.88,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593167,McBean Brook,Protected Natural Area,43.142,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593167,McBean Brook,Protected Natural Area,40.374,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593167,McBean Brook,Protected Natural Area,6.798,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593168,McCluskey Brook,Protected Natural Area,33.252,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593172_A,Meduxnekeag Valley,Nature Preserve,2.498,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593172_A,Meduxnekeag Valley,Nature Preserve,5.413,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593172_B,Meduxnekeag Valley,Protected Natural Area,1.238,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593172_B,Meduxnekeag Valley,Protected Natural Area,5.332,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593172_B,Meduxnekeag Valley,Protected Natural Area,49.812,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593173,Mill Brook,Protected Natural Area,6.151,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593173,Mill Brook,Protected Natural Area,8.96,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593174,Mill Stream-Mactaquac,Protected Natural Area,42.651,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593176,Monument Brook,Protected Natural Area,38.005,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593176,Monument Brook,Protected Natural Area,43.221,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593178,Mount Akroyd,Protected Natural Area,35.878,NB-MAIN-0c5b40d8,https://www.protectedplanet.net
555593178,Mount Akroyd,Protected Natural Area,15.737,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593179,Mount Denys,Protected Natural Area,18.902,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593182,Nalaisk Mountain,Protected Natural Area,42.697,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593183,Nashwaak River,Protected Natural Area,48.875,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593183,Nashwaak River,Protected Natural Area,11.867,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593187,North Lake,Protected Natural Area,39.362,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593187,North Lake,Protected Natural Area,44.579,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593189,Northwest Upsalquitch River,Protected Natural Area,29.961,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593190,Oakland Mountain,Protected Natural Area,27.302,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593190,Oakland Mountain,Protected Natural Area,22.098,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593190,Oakland Mountain,Protected Natural Area,38.235,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593191,Otter Brook,Protected Natural Area,31.22,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593191,Otter Brook,Protected Natural Area,29.235,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593191,Otter Brook,Protected Natural Area,18.321,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593199,Pocowogamis Stream,Protected Natural Area,27.609,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593199,Pocowogamis Stream,Protected Natural Area,32.733,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593202,Pokiok Stream,Protected Natural Area,47.382,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593203,Popelogan Depot,Protected Natural Area,49.328,NB-MAIN-0c5b40d8,https://www.protectedplanet.net
555593203,Popelogan Depot,Protected Natural Area,31.528,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593204,Porcupine Mountain,Protected Natural Area,46.369,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593204,Porcupine Mountain,Protected Natural Area,46.694,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593205,Portage Lakes,Protected Natural Area,14.127,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593211,Risteen Brook,Protected Natural Area,30.509,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593211,Risteen Brook,Protected Natural Area,34.998,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593212,River de Chute,Protected Natural Area,46.218,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593212,River de Chute,Protected Natural Area,41.454,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593217,Shikatehawk Stream,Protected Natural Area,39.044,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593217,Shikatehawk Stream,Protected Natural Area,33.906,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593217,Shikatehawk Stream,Protected Natural Area,35.082,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593218,Sills Brook,Protected Natural Area,40.801,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593218,Sills Brook,Protected Natural Area,38.347,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
