carbon_stock_ecosystems_id,pool,variable,unit,value,main_id,facility_group_id,source_id
carbon_stock-7b3b4c8b-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-7b3b4c8b,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-7b3b4c8b-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-7b3b4c8b,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-7b3b4c8b-7,soc,area_ha,ha,59.596214,QC-MAIN-7b3b4c8b,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-7b3b4c8b-8,soc,mean_act,tC/ha,94.0,QC-MAIN-7b3b4c8b,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-7b3b4c8b-9,soc,mean_prim,tC/ha,94.0,QC-MAIN-7b3b4c8b,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-81a288d0-1,agbc,area_ha,ha,56.974186,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-2,agbc,mean_act,tC/ha,13.0,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-3,agbc,mean_prim,tC/ha,44.0,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-4,bgbc,area_ha,ha,56.974186,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-5,bgbc,mean_act,tC/ha,4.0,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-6,bgbc,mean_prim,tC/ha,12.0,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-7,soc,area_ha,ha,56.974186,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-8,soc,mean_act,tC/ha,85.0,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-81a288d0-9,soc,mean_prim,tC/ha,93.0,QC-MAIN-81a288d0,,https://zenodo.org/records/15777016
carbon_stock-844dcc47-1,agbc,area_ha,ha,59.838493,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-2,agbc,mean_act,tC/ha,15.0,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-3,agbc,mean_prim,tC/ha,50.0,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-4,bgbc,area_ha,ha,59.838493,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-5,bgbc,mean_act,tC/ha,4.0,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-7,soc,area_ha,ha,59.838493,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-8,soc,mean_act,tC/ha,91.0,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-844dcc47-9,soc,mean_prim,tC/ha,91.0,QC-MAIN-844dcc47,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-1,agbc,area_ha,ha,55.368633,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-2,agbc,mean_act,tC/ha,33.0,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-3,agbc,mean_prim,tC/ha,34.0,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-4,bgbc,area_ha,ha,55.368633,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-5,bgbc,mean_act,tC/ha,8.0,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-6,bgbc,mean_prim,tC/ha,9.0,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-7,soc,area_ha,ha,55.368633,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-8,soc,mean_act,tC/ha,79.0,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-860bbbfc-9,soc,mean_prim,tC/ha,84.0,QC-MAIN-860bbbfc,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-1,agbc,area_ha,ha,52.591663,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-2,agbc,mean_act,tC/ha,6.0,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-3,agbc,mean_prim,tC/ha,12.0,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-4,bgbc,area_ha,ha,52.591663,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-6,bgbc,mean_prim,tC/ha,3.0,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-7,soc,area_ha,ha,52.591663,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-8,soc,mean_act,tC/ha,121.0,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8c7063b2-9,soc,mean_prim,tC/ha,121.0,QC-MAIN-8c7063b2,,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-1,agbc,area_ha,ha,55.014668,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-2,agbc,mean_act,tC/ha,12.0,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-3,agbc,mean_prim,tC/ha,47.0,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-4,bgbc,area_ha,ha,55.014668,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-6,bgbc,mean_prim,tC/ha,12.0,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-7,soc,area_ha,ha,55.014668,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-8,soc,mean_act,tC/ha,101.0,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-8d6616b4-9,soc,mean_prim,tC/ha,101.0,QC-MAIN-8d6616b4,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-1,agbc,area_ha,ha,56.974186,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-2,agbc,mean_act,tC/ha,11.0,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-3,agbc,mean_prim,tC/ha,45.0,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-4,bgbc,area_ha,ha,56.974186,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-6,bgbc,mean_prim,tC/ha,12.0,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-7,soc,area_ha,ha,56.974186,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-8,soc,mean_act,tC/ha,82.0,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-92628f16-9,soc,mean_prim,tC/ha,89.0,QC-MAIN-92628f16,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-9d41d417-1,agbc,area_ha,ha,53.240757,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-2,agbc,mean_act,tC/ha,11.0,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-3,agbc,mean_prim,tC/ha,17.0,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-4,bgbc,area_ha,ha,53.240757,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-6,bgbc,mean_prim,tC/ha,4.0,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-7,soc,area_ha,ha,53.240757,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-8,soc,mean_act,tC/ha,85.0,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9d41d417-9,soc,mean_prim,tC/ha,89.0,QC-MAIN-9d41d417,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-1,agbc,area_ha,ha,57.31905,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-2,agbc,mean_act,tC/ha,,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-3,agbc,mean_prim,tC/ha,,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-4,bgbc,area_ha,ha,57.31905,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-5,bgbc,mean_act,tC/ha,,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-6,bgbc,mean_prim,tC/ha,,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-7,soc,area_ha,ha,57.31905,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-8,soc,mean_act,tC/ha,,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-9de9bb0d-9,soc,mean_prim,tC/ha,,QC-MAIN-9de9bb0d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-1,agbc,area_ha,ha,59.605206,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-2,agbc,mean_act,tC/ha,73.0,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-3,agbc,mean_prim,tC/ha,73.0,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-4,bgbc,area_ha,ha,59.605206,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-5,bgbc,mean_act,tC/ha,23.0,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-6,bgbc,mean_prim,tC/ha,23.0,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-7,soc,area_ha,ha,59.605206,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-8,soc,mean_act,tC/ha,84.0,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a2c6775d-9,soc,mean_prim,tC/ha,84.0,QC-MAIN-a2c6775d,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-1,agbc,area_ha,ha,56.861984,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-2,agbc,mean_act,tC/ha,19.0,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-3,agbc,mean_prim,tC/ha,47.0,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-4,bgbc,area_ha,ha,56.861984,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-5,bgbc,mean_act,tC/ha,5.0,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-6,bgbc,mean_prim,tC/ha,13.0,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-7,soc,area_ha,ha,56.861984,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-8,soc,mean_act,tC/ha,85.0,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a555d9b9-9,soc,mean_prim,tC/ha,87.0,QC-MAIN-a555d9b9,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-1,agbc,area_ha,ha,40.72326,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-2,agbc,mean_act,tC/ha,,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-3,agbc,mean_prim,tC/ha,,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-4,bgbc,area_ha,ha,40.72326,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-5,bgbc,mean_act,tC/ha,,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-6,bgbc,mean_prim,tC/ha,,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-7,soc,area_ha,ha,40.72326,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-8,soc,mean_act,tC/ha,,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-a97821c0-9,soc,mean_prim,tC/ha,,QC-MAIN-a97821c0,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-1,agbc,area_ha,ha,56.73086,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-2,agbc,mean_act,tC/ha,32.0,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-3,agbc,mean_prim,tC/ha,52.0,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-4,bgbc,area_ha,ha,56.73086,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-5,bgbc,mean_act,tC/ha,9.0,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-7,soc,area_ha,ha,56.73086,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-8,soc,mean_act,tC/ha,92.0,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-aa793d35-9,soc,mean_prim,tC/ha,95.0,QC-MAIN-aa793d35,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-1,agbc,area_ha,ha,60.240234,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-2,agbc,mean_act,tC/ha,14.0,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-3,agbc,mean_prim,tC/ha,51.0,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-4,bgbc,area_ha,ha,60.240234,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-5,bgbc,mean_act,tC/ha,6.0,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-7,soc,area_ha,ha,60.240234,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-8,soc,mean_act,tC/ha,98.0,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-abb3e1c7-9,soc,mean_prim,tC/ha,98.0,QC-MAIN-abb3e1c7,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-1,agbc,area_ha,ha,52.21574,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-2,agbc,mean_act,tC/ha,18.0,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-3,agbc,mean_prim,tC/ha,24.0,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-4,bgbc,area_ha,ha,52.21574,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-5,bgbc,mean_act,tC/ha,5.0,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-6,bgbc,mean_prim,tC/ha,7.0,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-7,soc,area_ha,ha,52.21574,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-8,soc,mean_act,tC/ha,93.0,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-ae473a4e-9,soc,mean_prim,tC/ha,93.0,QC-MAIN-ae473a4e,,https://zenodo.org/records/15777016
carbon_stock-b2148882-1,agbc,area_ha,ha,54.02095,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-2,agbc,mean_act,tC/ha,9.0,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-3,agbc,mean_prim,tC/ha,32.0,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-4,bgbc,area_ha,ha,54.02095,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-6,bgbc,mean_prim,tC/ha,8.0,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-7,soc,area_ha,ha,54.02095,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-8,soc,mean_act,tC/ha,81.0,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b2148882-9,soc,mean_prim,tC/ha,85.0,QC-MAIN-b2148882,,https://zenodo.org/records/15777016
carbon_stock-b5937543-1,agbc,area_ha,ha,55.416344,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-2,agbc,mean_act,tC/ha,18.0,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-3,agbc,mean_prim,tC/ha,26.0,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-4,bgbc,area_ha,ha,55.416344,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-5,bgbc,mean_act,tC/ha,4.0,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-6,bgbc,mean_prim,tC/ha,7.0,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-7,soc,area_ha,ha,55.416344,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-8,soc,mean_act,tC/ha,85.0,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b5937543-9,soc,mean_prim,tC/ha,88.0,QC-MAIN-b5937543,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-1,agbc,area_ha,ha,55.682976,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-2,agbc,mean_act,tC/ha,12.0,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-3,agbc,mean_prim,tC/ha,30.0,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-4,bgbc,area_ha,ha,55.682976,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-6,bgbc,mean_prim,tC/ha,8.0,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-7,soc,area_ha,ha,55.682976,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-8,soc,mean_act,tC/ha,97.0,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b86f7d07-9,soc,mean_prim,tC/ha,101.0,QC-MAIN-b86f7d07,,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-1,agbc,area_ha,ha,49.13144,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-2,agbc,mean_act,tC/ha,4.0,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-3,agbc,mean_prim,tC/ha,6.0,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-4,bgbc,area_ha,ha,49.13144,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-5,bgbc,mean_act,tC/ha,1.0,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-6,bgbc,mean_prim,tC/ha,2.0,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-7,soc,area_ha,ha,49.13144,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-8,soc,mean_act,tC/ha,79.0,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-b8c826a2-9,soc,mean_prim,tC/ha,86.0,QC-MAIN-b8c826a2,GRP-2a663492,https://zenodo.org/records/15777016
carbon_stock-be473617-1,agbc,area_ha,ha,55.28268,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-2,agbc,mean_act,tC/ha,49.0,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-3,agbc,mean_prim,tC/ha,49.0,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-4,bgbc,area_ha,ha,55.28268,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-5,bgbc,mean_act,tC/ha,13.0,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-6,bgbc,mean_prim,tC/ha,13.0,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-7,soc,area_ha,ha,55.28268,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-8,soc,mean_act,tC/ha,77.0,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-be473617-9,soc,mean_prim,tC/ha,83.0,QC-MAIN-be473617,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-1,agbc,area_ha,ha,57.34694,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-2,agbc,mean_act,tC/ha,42.0,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-3,agbc,mean_prim,tC/ha,54.0,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-4,bgbc,area_ha,ha,57.34694,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-5,bgbc,mean_act,tC/ha,12.0,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-6,bgbc,mean_prim,tC/ha,15.0,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-7,soc,area_ha,ha,57.34694,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-8,soc,mean_act,tC/ha,86.0,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0660aec-9,soc,mean_prim,tC/ha,86.0,QC-MAIN-c0660aec,,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-1,agbc,area_ha,ha,57.114197,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-2,agbc,mean_act,tC/ha,9.0,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-3,agbc,mean_prim,tC/ha,45.0,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-4,bgbc,area_ha,ha,57.114197,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-6,bgbc,mean_prim,tC/ha,12.0,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-7,soc,area_ha,ha,57.114197,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-8,soc,mean_act,tC/ha,86.0,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c0e3a48b-9,soc,mean_prim,tC/ha,93.0,QC-MAIN-c0e3a48b,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-1,agbc,area_ha,ha,56.974186,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-2,agbc,mean_act,tC/ha,13.0,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-3,agbc,mean_prim,tC/ha,47.0,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-4,bgbc,area_ha,ha,56.974186,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-6,bgbc,mean_prim,tC/ha,13.0,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-7,soc,area_ha,ha,56.974186,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-8,soc,mean_act,tC/ha,82.0,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1c7eb99-9,soc,mean_prim,tC/ha,87.0,QC-MAIN-c1c7eb99,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-c1cc9f7c-1,agbc,area_ha,ha,59.244637,QC-MAIN-c1cc9f7c,,https://zenodo.org/records/15777016
carbon_stock-c1cc9f7c-2,agbc,mean_act,tC/ha,8.0,QC-MAIN-c1cc9f7c,,https://zenodo.org/records/15777016
carbon_stock-c1cc9f7c-3,agbc,mean_prim,tC/ha,49.0,QC-MAIN-c1cc9f7c,,https://zenodo.org/records/15777016
carbon_stock-c1cc9f7c-4,bgbc,area_ha,ha,59.244637,QC-MAIN-c1cc9f7c,,https://zenodo.org/records/15777016
carbon_stock-c1cc9f7c-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-c1cc9f7c,,https://zenodo.org/records/15777016
