main_id,facility_name,facility_group_id,facility_group_name,company_id,company_name,city,province,geometry,status,activity_status,development_stage,facility_type,mining_processing_type,commodity_group,commodities,owner(s),operator(s),operation_periods,company_URL,facility_URL,MDO_URL,source_id
MB-MAIN-1a82a1b7,Tower,,,CMP-12afc634,Hudbay Minerals Inc,,Manitoba,POINT (-99.2284 53.9623),project_facility,Active,Advanced project,project,,,"Gold, zinc, copper, silver",,,,https://hudbayminerals.com/canada/default.aspx,-,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
MB-MAIN-b5b81ee3,Wim,,,CMP-12afc634,Hudbay Minerals Inc,,Manitoba,POINT (-100.05248 55.02136),project_facility,Active,Advanced project,project,,,"Gold, zinc, copper, silver",,,,https://hudbayminerals.com/canada/default.aspx,-,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-02884fb5,Westwood-Doyon,,,CMP-3d0a95b7,IAMGOLD Corporation,Cadillac,Quebec,POINT (-78.502 48.256),active_facility,,,mining,"Underground, concentrator",Precious metals,"Gold, silver",IAMGOLD Corporation (100%),IAMGOLD Corporation,2014–open,https://www.iamgold.com/English/home/default.aspx,https://www.iamgold.com/English/operations/westwood/default.aspx,https://miningdataonline.com/property/77/Westwood-Operation.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-a3c56a83,Lac des Iles,,,CMP-967076a1,Impala Canada Ltd,Thunder Bay,Ontario,POINT (-89.6105 49.1691),active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,"Platinum group metals, gold, nickel, copper, cobalt",Implats (100%),Impala Canada Ltd,1993–2008; 2010–open,https://www.nap.com/home/default.aspx,https://www.nap.com/operations/default.aspx#operations,https://miningdataonline.com/property/55/Lac-des-Iles-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
BC-MAIN-3f490561,Mount Polley,,,CMP-0dfcd91e,Imperial Metals Corporation,northeast of Williams Lake,British Columbia,POINT (-121.633931 52.544959),active_facility,,,mining,"Open-pit, concentrator",Base metals,"Gold, copper, silver",Imperial Metals Corporation (100%),Mount Polley Mining Corp,,https://imperialmetals.com/,https://www.mountpolley.com/,https://miningdataonline.com/property/61/Mount-Polley.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-586679b9,Crater Lake,,,CMP-da2ad075,Imperial Mining Group,,Quebec,POINT (-63.8991 55.35025),project_facility,Active,Advanced project,project,,,"Scandium, rare earth elements",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NL-MAIN-dd723db4,Carol Lake,,,CMP-2da4630a,Iron Ore Company of Canada Inc,Labrador City,Newfoundland and Labrador,POINT (-66.936774 53.039755),active_facility,,,mining,"Open-pit, concentrator",Iron ore,Iron,"Rio Tinto (58.7%), Mitsubishi Corporation (26.2%) and Labrador Iron Ore Royalty Corporation (15.1%)",,,https://www.ironore.ca/en,https://www.riotinto.com/en/operations/canada/iron-ore-company-canada,https://miningdataonline.com/property/23/Carol-Lake-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-7001a391,McCreedy West,,,CMP-5f083f16,KGHM,Sudbury,Ontario,POINT (-81.39894 46.638059),active_facility,,,mining,Underground,Base metals and precious metals,"Copper, nickel, platinum group metals, gold, silver, cobalt",Magna Mining Inc (100%),,,https://kghm.com/en,https://magnamining.com/about/mccreedy-west-project/,"https://miningdataonline.com/property/173/McCreedy-West,--Morrison-Levack-Sudbury-Basin-Mine.aspx",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-9a34108c,Victoria,,,CMP-5f083f16,KGHM,,Ontario,POINT (-81.38333 46.41667),project_facility,Active,Advanced project,project,,,"Nickel, copper, gold, cobalt, platinum, palladium",Suspended/Inactive since 2023,,,https://kghm.com/en,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-6bd6cc80,Kingston Operation,,,CMP-7079599b,KIMCO Steel Sales Ltd,,Ontario,POINT (-76.5121 44.2615),active_facility,,,manufacturing,,,,,,,https://kimcosteel.com/,-,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
MB-MAIN-a832fb0a,East Wekusko - Snow Lake,,,CMP-4fab35da,Kinross Gold Corporation,,Manitoba,POINT (-99.77143 54.78534),project_facility,Active,Advanced project,project,,,"Gold, silver, copper, zinc",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-12730593,Kutcho,,,CMP-12b1bf06,Kutcho Copper Corp,,British Columbia,POINT (-128.38736 58.20996),project_facility,Active,Advanced project,project,,,"Copper, zinc, silver, gold, lead",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-575c5e66,Ontario Spoke,,,CMP-935cdfdd,Li-Cycle Corp,,Ontario,POINT (-76.5 44.233334),project_facility,Active,Battery recycling facility,project,,,Battery materials (black mass),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-6b998583,Markham lithium reprocessing facility,,,CMP-e42fb633,Li-Metal Corp,,Ontario,POINT (-79.3415 43.8331),project_facility,Active,Advanced processing project,project,,,Lithium metal,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-0414a373,Lithion St-Bruno,,,CMP-8e2791be,Lithion,,Quebec,POINT (-73.349998 45.533333),project_facility,Active,Advanced processing project,project,,,Battery materials (black mass),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
AB-MAIN-35d0dc71,Boardwalk,,,CMP-ebdf8960,Lithium Bank,,Alberta,POINT (-117.163427 54.946792),project_facility,Active,Advanced unconventional project,project,,,Lithium (brine),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-a2c6775d,La Loutre,,,CMP-cb42d3f9,Lomiko Metals Inc,,Quebec,POINT (-74.99714 46.03656),project_facility,Active,Advanced project,project,,,Graphite,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-b1d981ca,Crean Hill,,,CMP-091fd609,Magna Mining Inc,,Ontario,POINT (-81.36167 46.42472),project_facility,Active,Advanced project,project,,,"Nickel, copper, cobalt, platinum, palladium, gold",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-54b7e152,Shakespeare,,,CMP-091fd609,Magna Mining Inc,,Ontario,POINT (-81.85944 46.33417),project_facility,Active,Advanced project,project,,,"Nickel, copper, palladium, platinum, gold, cobalt",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-aa793d35,Dumont Nickel,,,CMP-4a68042f,Magneto Investments Limited Partnership,,Quebec,POINT (-78.4425 48.64667),project_facility,Active,Advanced project,project,,,"Nickel, cobalt, platinum, palladium, iron ore",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-649d2873,Niobec Converter,,,CMP-9abb4c27,Magris Performance Materials,,Quebec,POINT (-71.158168 48.531738),active_facility,,,manufacturing,,Ferroalloys,Ferroniobium,Magris Resources Inc (100%),Niobec Inc,1976–open,https://www.magrispm.com/,https://www.magrispm.com/niobec,https://miningdataonline.com/property/12/Niobec-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-a555d9b9,Niobec,,,CMP-f0009ac4,Magris Performance Materials Inc,Saint-Honoré-de-Chicoutimi,Quebec,POINT (-71.156929 48.532148),active_facility,,,mining,"Underground, concentrator",Other metals,Niobium,Magris Performance Materials Inc (100%),Niobec Inc,1976–open,https://www.magrispm.com/,https://www.magrispm.com/niobec,https://miningdataonline.com/property/12/Niobec-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
NB-MAIN-c1e4dee0,Battery Hill,,,CMP-8ee9b6db,Manganese X Energy Corp,,New Brunswick,POINT (-67.62547 46.22531),project_facility,Active,Advanced project,project,,,"Manganese, iron ore",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NL-MAIN-f021107e,Point Rousse,,,CMP-858cc590,Maritime Resources Corp,Baie Verte,Newfoundland and Labrador,POINT (-56.124447 49.96142),active_facility,,,mining,"Open-pit, concentrator",Precious metals,Gold,Maritime Resources Corp (100%),,,https://maritimeresourcescorp.com/,https://maritimeresourcescorp.com/exploration/point-rousse-project/,https://miningdataonline.com/property/454/Eagle-Mine-Operation.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-615ebdb4,Lac Guéret (Uatnan),,,CMP-78394a5d,"Mason Graphite Inc. and Nouveau Monde Graphite, Inc",,Quebec,POINT (-69.1 51.14),project_facility,Active,Advanced project,project,,,Graphite,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-470b504b,Ottawa Plant,,,CMP-e585d982,Masterloy Products Limited,,Ontario,POINT (-75.562391 45.298042),active_facility,,,manufacturing,,Ferroalloys,"Vanadium, molybdenum",Not found,Not found,,https://www.masterloy.com/,-,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-4e0734b5,Fox Complex,,,CMP-3ff42329,McEwen Mining Inc,Matheson,Ontario,POINT (-80.340814 48.534362),active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,Gold,McEwen Mining Inc (100%),,2009–open,https://mcewenmining.com/,https://mcewenmining.com/operations/black-fox-complex/default.aspx,https://miningdataonline.com/property/588/Fox-Complex.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-237d67c1,Lac Rainy Graphite,,,CMP-67e6bdcf,Metals Australia Ltd,,Quebec,POINT (-67.07597 52.60511),project_facility,Active,Advanced project,project,,,Graphite,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-c7247100,Driftwood Creek,,,CMP-e58d58d3,MGX Minerals Inc,,British Columbia,POINT (-116.575 50.904),project_facility,Active,Advanced project,project,,,Magnesium,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
YT-MAIN-752fbcae,Minto,,,CMP-e0e7077f,Minto Metals Corporation,Pelly Crossing,Yukon,POINT (-137.23858 62.618875),active_facility,,,mining,"Open-pit, underground, concentrator",Base metals,"Copper, gold, silver","Pembridge Resources PLC (11.2%),  Cedro Holdings I LLC (27.7%),  Copper Holdings LLC (37%)",Minto Metals Corporation,,https://www.pwc.com/ca/en/services/insolvency-assignments/minto.html,,https://miningdataonline.com/property/58/Minto-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NU-MAIN-8e62bfbc,High Lake,,,CMP-c2d632d1,MMG Limited,,Nunavut,POINT (-110.8436 67.37556),project_facility,Active,Advanced project,project,,,"Copper, zinc, gold, silver, lead",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NU-MAIN-1ef8af2c,Izok Lake,,,CMP-c2d632d1,MMG Limited,,Nunavut,POINT (-112.79889 65.63056),project_facility,Active,Advanced project,project,,,"Zinc, copper, silver, lead, gold",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-eb73fd68,Nemaska lithium conversion facility,,,CMP-e4cba588,Nemaska Lithium Inc,,Quebec,POINT (-72.433334 46.333332),project_facility,Active,Advanced processing project,project,,,Lithium hydroxide,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-9d41d417,Whabouchi,,,CMP-e4cba588,Nemaska Lithium Inc,,Quebec,POINT (-75.85333 51.67972),project_facility,Active,Advanced project,project,,,Lithium (spodumene),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-2bb07cd3,River Valley,,,CMP-d877abda,New Age Metals Inc,,Ontario,POINT (-80.27606 46.70591),project_facility,Active,Advanced project,project,,,"Palladium, platinum, gold, nickel, copper, rhodium, cobalt",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-aa76f6f2,New Afton,,,CMP-d94be190,New Gold Inc,Kamloops,British Columbia,POINT (-120.514 50.661),active_facility,,,mining,"Underground, concentrator",Base metals and precious metals,"Gold, copper, silver",New Gold Inc (100%),,2012–open,https://newgold.com/home/default.aspx,https://newgold.com/assets/#new-afton-mine,https://miningdataonline.com/property/11/new-afton-mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-0aadf28f,Rainy River,,,CMP-d94be190,New Gold Inc,Fort Frances,Ontario,POINT (-94.012 48.833),active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,"Gold, silver",New Gold Inc (100%),,2017–open,https://newgold.com/home/default.aspx,https://newgold.com/assets/#rainy-river-mine,https://miningdataonline.com/property/69/Rainy-River-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-1c674cd0,Borden,GRP-0d911886,Porcupine complex,CMP-4a434d72,Newmont Corporation,Chapleau,Ontario,POINT (-83.260981 47.871883),active_facility,,,mining,"Open-pit, underground",Precious metals,Gold,Discovery Silver Corp (100%),,2019–open,https://www.newmont.com/home/default.aspx,https://operations.newmont.com/north-america/porcupine-canada,https://miningdataonline.com/property/1731/Borden-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
BC-MAIN-857b7b89,Brucejack,,,CMP-4a434d72,Newmont Corporation,Stewart,British Columbia,POINT (-130.21783 56.47554),active_facility,,,mining,"Underground, concentrator",Precious metals,"Gold, silver",Newmount Corporation (100%),,2017–open,https://www.newmont.com/home/default.aspx,,https://miningdataonline.com/property/72/Brucejack-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
BC-MAIN-c720b195,GJ,,,CMP-4a434d72,Newmont Corporation,,British Columbia,POINT (-130.25 57.63),project_facility,Active,Advanced project,project,,,"Copper, gold, silver",Newmount Corporation (100%),,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-8629a493,Hollinger,GRP-0d911886,Porcupine complex,CMP-4a434d72,Newmont Corporation,Timmins,Ontario,POINT (-81.31314 48.4733),active_facility,,,mining,Open-pit,Precious metals,Gold,Discovery Silver Corp (100%),,,https://www.newmont.com/home/default.aspx,https://operations.newmont.com/north-america/porcupine-canada,https://miningdataonline.com/property/420/Hollinger-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-538513cd,Hoyle Pond,GRP-0d911886,Porcupine complex,CMP-4a434d72,Newmont Corporation,south of Porcupine,Ontario,POINT (-81.1083 48.5519),active_facility,,,mining,Underground,Precious metals,Gold,Newmount Corporation (100%),,1941–1949; 1983–open,https://www.newmont.com/home/default.aspx,https://operations.newmont.com/north-america/porcupine-canada,https://miningdataonline.com/property/1439/Hoyle-Pond-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-fefeaee4,Musselwhite,,,CMP-4a434d72,Newmont Corporation,north of Pickle Lake,Ontario,POINT (-90.3636 52.6127),active_facility,,,mining,"Underground, concentrator",Precious metals,"Gold, silver",Orla Mining Ltd (100%),,1997–open,x,x,https://miningdataonline.com/property/63/Musselwhite-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-3b3e5365,Porcupine,,,CMP-4a434d72,Newmont Corporation,Timmins,Ontario,POINT (-81.242719 48.463511),active_facility,,,mining,Concentrator,Precious metals,Gold,Discovery Silver Corp (100%),,,https://www.newmont.com/home/default.aspx,https://operations.newmont.com/north-america/porcupine-canada,https://miningdataonline.com/property/66/Porcupine-Operation.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
BC-MAIN-8eb8be0d,Red Chris,,,CMP-4a434d72,Newmont Corporation,Kinaskan Lake,British Columbia,POINT (-129.78333 57.7),active_facility,,,mining,"Open-pit, concentrator",Base metals,"Gold, copper, silver","Newmount Corporation (70%), Imperial Metals Corp (30%)",,2015–open,https://www.newmont.com/home/default.aspx,https://operations.newmont.com/north-america/red-chris-canada,https://miningdataonline.com/property/246/Red-Chris-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-6dc537e6,Éléonore,,,CMP-4a434d72,Newmont Corporation,Opinaca Reservoir,Quebec,POINT (-76.08667 52.69889),active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,Dhilmar Ltd (100%),,2015–open,https://www.newmont.com/home/default.aspx,,https://miningdataonline.com/property/233/Eleonore-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
BC-MAIN-b4655afb,Galore Creek,,,CMP-4a434d72,Newmont Corporation,,British Columbia,POINT (-131.45 57.13),project_facility,Active,Advanced project,project,,,"Copper, gold, silver",Newmount Corporation (50%),,,https://www.gcmc.ca/,https://www.gcmc.ca/,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
SK-MAIN-3012889c,Rook I,,,CMP-2c3cd7d6,NexGen Energy Ltd,,Saskatchewan,POINT (-108.9925 57.59144),project_facility,Active,Advanced project,project,,,Uranium,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
YT-MAIN-1910d1c3,Nickel Shaw,,,CMP-15e242d8,Nickel Creek Platinum Corp,,Yukon,POINT (-139.53333 61.46667),project_facility,Active,Advanced project,project,,,"Nickel, copper, platinum, palladium, gold, cobalt",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-288718a6,Crevier,,,CMP-1a36814f,Niobay Metals Inc,,Quebec,POINT (-72.7644 49.46003),project_facility,Active,Advanced project,project,,,"Niobium, tantalum",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NB-MAIN-f58cc895,Sisson,,,CMP-c2bf67a4,Northcliff Resources Ltd,,New Brunswick,POINT (-67.045 46.365),project_facility,Active,Advanced project,project,,,"Tungsten, molybdenum",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-8b86d975,Bissett Creek,,,CMP-79d7f4a0,Northern Graphite Corporation,,Ontario,POINT (-78.05992 46.11814),project_facility,Active,Advanced project,project,,,Graphite,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-6fbdcf4c,North Island,,,CMP-78a44c40,Northisle Copper and Gold Inc,,British Columbia,POINT (-127.85639 50.67556),project_facility,Active,Advanced project,project,,,"Copper, gold, molybdenum, rhenium",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-265a57f6,Kwanika,,,CMP-8fc61de5,NorthWest Copper Corp,,British Columbia,POINT (-125.271268 55.415303),project_facility,Active,Advanced project,project,,,"Copper, gold, silver",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NT-MAIN-b3681e03,Prairie Creek,,,CMP-ef31182b,NorZinc Ltd,,Northwest Territories,POINT (-124.79938 61.55713),project_facility,Active,Advanced project,project,,,"Zinc, lead, silver",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-d6748d40,Matawinie,,,CMP-cc31efb5,"Nouveau Monde Graphite, Inc",,Quebec,POINT (-73.9212 46.61728),project_facility,Active,Advanced project,project,,,Graphite,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-69bb36c1,Caber Complex,,,CMP-b3eef94f,Nuvau Minerals Corp,,Quebec,POINT (-77.936644 49.773163),project_facility,Active,Advanced project,project,,,"Zinc, copper, silver, gold",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
SK-MAIN-60ba74c4,McClean Lake,,,CMP-43299e17,Orano Canada Inc,McClean Lake,Saskatchewan,POINT (-103.8361 58.3472),active_facility,,,mining,Concentrator,Uranium,Uranium,"Orano Canada Inc (77.5%), Denison Mines Corp (22.5%)",Orano Canada Inc,,https://www.orano.group/canada/en,"https://www.orano.group/canada/en/our-uranium-expertise/mining-and-milling
https://denisonmines.com/projects/other-projects/mcclean-lake-project/",https://miningdataonline.com/property/98/McClean-Lake-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NT-MAIN-b99d4cb2,Pine Point,,,CMP-af17f2a6,Osisko Metals Inc,,Northwest Territories,POINT (-114.38652 60.87216),project_facility,Active,Advanced project,project,,,"Zinc, lead",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NL-MAIN-a498ddc6,Michelin,,,CMP-a68d12ce,Paladin Energy Limited,,Newfoundland and Labrador,POINT (-59.984 54.584),project_facility,Active,Advanced project,project,,,Uranium,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-bfbcd72e,Bell Creek,GRP-147b3123,Timmins Operation,CMP-48a36546,Pan American Silver Corp,Timmins,Ontario,POINT (-81.178 48.553),active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,Pan American Silver Corp (100%),,1987–1994; 2012–open,https://panamericansilver.com/,https://panamericansilver.com/operations-2/gold-segment/timmins/,https://miningdataonline.com/property/8/Bell-Creek-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-f3e6ff08,Timmins West,GRP-147b3123,Timmins Operation,CMP-48a36546,Pan American Silver Corp,Timmins,Ontario,POINT (-81.549826 48.383275),active_facility,,,mining,Underground,Precious metals,Gold,Pan American Silver Corp (100%),,2011–open,https://panamericansilver.com/,https://panamericansilver.com/operations-2/gold-segment/timmins/,https://miningdataonline.com/property/9/Timmins-West-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-3aa117d8,Alma,GRP-677b5973,Saguenay–Lac-Saint-Jean Operations,CMP-7a096012,Rio Tinto,,Quebec,POINT (-71.6897 48.5847),active_facility,,,manufacturing,Smelter,Aluminum,Aluminum (pure or alloyed),Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/saguenay,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-c1c7eb99,Arvida,GRP-677b5973,Saguenay–Lac-Saint-Jean Operations,CMP-7a096012,Rio Tinto,,Quebec,POINT (-71.165521 48.430174),active_facility,,,manufacturing,Smelter,Aluminum,"Aluminum (pure or alloyed), alumina, aluminum chemicals, composites",Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/saguenay,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-01c1e81f,Grande-Baie,GRP-677b5973,Saguenay–Lac-Saint-Jean Operations,CMP-7a096012,Rio Tinto,,Quebec,POINT (-70.9258 48.3058),active_facility,,,manufacturing,Smelter,Aluminum,Aluminum (pure or alloyed),Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/saguenay,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
BC-MAIN-eb47f7c7,Kitimat,,,CMP-7a096012,Rio Tinto,,British Columbia,POINT (-128.6954 53.9976),active_facility,,,manufacturing,Smelter,Aluminum,Aluminum (pure or alloyed),Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/bc-works,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-c0e3a48b,Laterrière,GRP-677b5973,Saguenay–Lac-Saint-Jean Operations,CMP-7a096012,Rio Tinto,,Quebec,POINT (-71.1287 48.3013),active_facility,,,manufacturing,Smelter,Aluminum,Aluminum (pure or alloyed),Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/saguenay,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-92628f16,Vaudreuil,GRP-677b5973,Saguenay–Lac-Saint-Jean Operations,CMP-7a096012,Rio Tinto,,Quebec,POINT (-71.157919 48.428476),active_facility,,,manufacturing,Refinery,Aluminum,Alumina,Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/saguenay,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-8d6616b4,Alouette,GRP-677b5973,Saguenay–Lac-Saint-Jean Operations,CMP-7a096012,Rio Tinto,,Quebec,POINT (-66.4429 50.1571),active_facility,,,manufacturing,Smelter,Aluminum,Aluminum (pure),"Rio Tinto (40%), AMAG Austria Metall AG (Austria, 20%), Hydro Aluminium (Norway, 20%), Investissement Québec (Canada, 6.67%), Marubeni Metals & Minerals (Japan, 13.33%) ",,,https://www.alouette.com/en/our-company/shareholders,https://www.riotinto.com/en/operations/canada/saguenay,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NT-MAIN-0ec39ce0,Diavik,,,CMP-7a096012,Rio Tinto,Lac de Gras,Northwest Territories,POINT (-110.272 64.495),active_facility,,,mining,"Underground, plant",Diamonds,Diamonds,Rio Tinto (100%) through Diavik Diamond Mines Inc subsidiary,,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/diavik,https://miningdataonline.com/property/14/Diavik-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
